cuisine,location,name,price,ratings,tags
"North Indian,Maharashtrian,Chinese", 5/11| 1st Main Road| Rajaji Nagar Industrial Town| Rajajinagar| Bangalore,Westin - Vyasa Paradise,800.0,3.3,"Casual Dining,Bar"
Rolls, 701| 2nd Cross| Ashok Nagar| 3rd Stage| Banashankari| Bangalore,Yo Roll Corner,100.0,3.3,Quick Bites
Street Food, 15th Cross| Bank Building| Opposite Seshadripuram College| Yelahanka| Bangalore,Shri Durgaparmeshwari Chats,200.0,3.3,Kiosk
Fast Food, 1| Lumbini Arcade| National High School Road| VV Puram| Basavanagudi| Bangalore,Lumbini Snax,200.0,3.3,Quick Bites
"Desserts,Ice Cream,Salad", 22| 3rd Cross| RKM Layout| Kithaganur Main Road| Margondanahalli| TC Palaya| KR Puram| Bangalore,Cold Fusion,350.0,"2.7,3.8",Dessert Parlor
"Bakery,Fast Food", 12| Munisusemy Reddy Building| 15th Main| Kaggadasapura| Bangalore,Vichoos Pastry World,250.0,3.3,Bakery
North Indian, 1| 1st Cross| Seethappa Layout| RT Nagar| Bangalore,Mohammadia Hotel,150.0,3.3,Quick Bites
"Fast Food,Chinese", 14th Cross Road| Konappana Agrahara| Electronic City| Bangalore,Hot 'N' Fresh,200.0,3.3,Quick Bites
"North Indian,South Indian,Chinese", 1| Taver Building| BTS Layout Arakere| Bannerghatta Road| Bangalore,South-North & Chinese Restaurant,300.0,"3.5,3.0",Quick Bites
Continental, 6| 12th main| N.S Palya| Lakeroad| BTM 2nd stage| BTM| Bangalore,RCS Kitchen,500.0,"3.2,3.3",Quick Bites
"Tea,Beverages,Fast Food", 27th Main| Near Idea Shop| Sector 1st| HSR Layout| HSR| Bangalore,Garam Matka,250.0,3.3,"Beverage Shop,Quick Bites"
"South Indian,Chinese,Beverages", 33| 15th Cross| Margosa Road| Malleshwaram| Bangalore,Hotel Udupi Upachar,200.0,3.3,Quick Bites
"South Indian,North Indian,Chinese", Vereranna Palaya Main Road| Nagawara| Bangalore,Udupi Sagar,350.0,3.3,Quick Bites
"South Indian,Biryani", 62| 12th Main| 2nd Block| BBMP West| Rajajinagar| Bangalore,Hotel Karna,250.0,"3.3,3.3",Quick Bites
South Indian, 240| 9th Main| Srinivasanagar| Banashankari| Bangalore,SVKP Daily Fresh,350.0,3.3,Quick Bites
South Indian, 77/1| Marathalli Outer Ring Road| Bellandur| Bangalore,Gowdaaa Mane Oota,200.0,3.3,Quick Bites
South Indian, Opp. Bata Showroom| 80 Feet Road| Shankarnag Circle| Indiranagar| Bangalore,Sri Veeranjaneya Swamy Tiffin Centre,150.0,3.3,Quick Bites
Street Food, 1043| Nagarathpet Cross| Dharmaraya Swamy Temple| OTC Main Road| City Market| Bangalore,Sri Sai Shravanthi,100.0,3.3,Quick Bites
"Cafe,Healthy Food", 3115| East West Building| 13th Cross| 2nd Stage| Off Double Road| Indiranagar| Bangalore,Give Me 5 Cafe,500.0,"2.7,3.8",Café
North Indian, 2| 100FT Road| MK Nagar| Behind JP Park| Near Chowdeshwari Bus Stop| Yeshwantpur| Bangalore,Food Lounge,400.0,"3.2,3.4",Quick Bites
"Cafe,Beverages,Fast Food", 31| 2nd Cross| Ashwath Nagar| Marathahalli| Bangalore,FIFA Cafe,300.0,"2.9,3.6",Café
North Indian, 97| 2nd Main| Royal Orchid Road| Amarjyoti Layout| Domlur| Bangalore,Allahabadi Tadaka,250.0,"2.8,3.7",Casual Dining
"South Indian,North Indian,Chinese,Kerala", 142| Pattandur Agrahara| Whitefield| Bangalore,Treat Restaurant,400.0,"2.6,3.9",Quick Bites
"South Indian,Kerala,North Indian,Chettinad,Chinese", 117/1C| Horamavu Agara Village| Horamavu| Kalyan Nagar| Bangalore,Kunjappu'z Family Restaurant,650.0,3.3,Casual Dining
"Biryani,North Indian,Mughlai,Chinese", 3/3| Behind Bata Showroom| Off KPCL Road| Kasavanhalli| Sarjapur Road| Bangalore,Shahi Zaikha,300.0,"3.4,3.2",Quick Bites
Street Food, 49/1| 2nd Cross| Lakshmana Mudhuliar Street| Commercial Street| Bangalore,Sri Vasavi Chintamani Chats,100.0,3.3,Quick Bites
"South Indian,North Indian,Chinese,Beverages", 35| NAL Wind Tunnel Road| Opposite Top N Town| Murgeshpalya| Old Airport Road| Bangalore,Sri Udupi,400.0,"2.7,3.8",Quick Bites
"South Indian,North Indian,Chinese,Ice Cream,Beverages", 546| Lal Bagh Main Road| Block 6| Sampangi Rama Nagara| Richmond Road| Bangalore,New Udupi Upahar,300.0,3.3,Quick Bites
"Street Food,American", Shop 3| 86| 1st cross| 17th Main| HAL 2nd Stage| Indiranagar| Bangalore,Wow Vada Pav,250.0,"3.5,3.0",Quick Bites
"Chinese,Thai,Momos", 2576| E Block| Sahakara Nagar| Bangalore,Hunan King's,800.0,"3.3,3.3",Casual Dining
"Chinese,South Indian,North Indian,Biryani", 79/3| Ganapa Tower| Outer Ring Road,Hyderabad Biryaani Palace,700.0,"3.0,3.5",Casual Dining
South Indian, 41| Markam Main Road| Ashok Nagar| Brigade Road| Bangalore,Sri Mookambika Bhavan,150.0,"3.1,3.4",Quick Bites
"Bakery,Desserts,Fast Food", 6| 1st Floor| 12th Cross| Near TVS Showroom| Wilson Garden| Bangalore,MYCAKESHOP,300.0,3.3,Bakery
"South Indian,Street Food", 614| 6th A Main Road| 2nd Block| HRBR Layout| Kalyan Nagar| Bangalore,99 Variety Dosa & Pav Bhaji,150.0,3.3,Kiosk
"Fast Food,Beverages", 91/72| Citi Nest| 7th Cross| Eshwara Layout| Indiranagar| Bangalore,Kanteen 038,200.0,"3.4,3.2",Quick Bites
"South Indian,Chinese,Chettinad", 1st Main Road| Howthinarayanappa Garden| Chamundeswari Layout| Vidyaranyapura| New BEL Road| Bangalore,Madura Food Corner,300.0,"2.9,3.7",Quick Bites
Chinese, The Bay| Campus 8A| RMZ Ecoworld| Bellandur| Bangalore,Noodles,400.0,3.3,Food Court
"South Indian,Biryani", 385| Opposite Bus Stop| Kumaraswamy Layout| Bangalore,MAILARI MILTRY HOTEL,100.0,3.3,Mess
"North Indian,Chinese,Biryani,Seafood", 6| Near Hilanes Supermarket| V.M.K.Main Raid| Dasarahalli| Hebbal| Bangalore,Kitchen 8575,400.0,"2.9,3.6",Quick Bites
"Beverages,Momos,Fast Food", 13| 18th Cross| 7th Main Road| NS Palya| Stage 2| BTM| Bangalore,Humburg Lassi,300.0,"3.0,3.5","Beverage Shop,Quick Bites"
"South Indian,Street Food,Fast Food,Desserts", 18| Bowring Hospital Road| Shivajinagar| Bangalore,Shilpa Veg,250.0,3.3,Quick Bites
"North Indian,South Indian", 220/1| Near KK English School| Varthur Main Road| Whitefield,Halli Delhi,300.0,3.3,Quick Bites
"North Indian,Chinese,Fast Food,Beverages", 84| Basavanagudi| Bangalore,Inchara Restaurant,500.0,"3.0,3.6",Quick Bites
"South Indian,North Indian,Desserts", 91/1| Ganesh Mahal Building| Sirsi Road| Chamarajpet| Basavanagudi| Bangalore,Ganesh Grand,300.0,3.3,Quick Bites
"North Indian,South Indian,Chinese,Rolls", 48/4| Chickakammanahalli| Hulimavu| Opposite Aikya Apartments| Bannerghatta Road| Bangalore,The Curry Hut Plus,400.0,"3.2,3.4",Quick Bites
"Fast Food,Pizza", 11| ATNT Complex| 80 Feet Main Road| Opposite Indian Oil Petrol Pump| Koramangala 6th Block| Bangalore,Continental Express,300.0,"3.6,3.0",Quick Bites
"North Indian,Chinese,Arabian", 8| Shanthipura Main Road| Near TCS Gate 1| Phase 2| Electronic City| Bangalore,The Seventh Kingdom,600.0,3.3,Casual Dining
North Indian, 2148| 17th Main| 2nd Cross| HAL 2nd Stage| Near 100 Feet Road| Indiranagar| Bangalore,Sethji Home Made Food,400.0,"2.9,3.7",Quick Bites
"Cafe,Chinese,Continental,Italian", 47| 48 &49| 3Rd Floor| 21st Main Road| 2nd Stage| Banashankari| Bangalore,360 Atoms Restaurant And Cafe,400.0,"3.2,3.4",Café
South Indian, 175/1| 13th Cross Road| Cauveri Colony| GM Palya| CV Raman Nagar| Bangalore,Santrupthi Khanavalli,200.0,"3.3,3.2",Quick Bites
South Indian, 102/103| 5th Cross| Malleshwaram| Bangalore,Hotel Vaishali,150.0,3.3,Quick Bites
North Indian, 49| 1st Main Road| Dodanekundi| Marathahalli| Banglore,Gopal Dhaba,400.0,3.3,Dhaba
South Indian, Level-2| Vaishnavi Sapphire Centre| Tumkur Road| Yeshwantpur| Bangalore,Dambal's Veg,250.0,"3.1,3.5",Quick Bites
"North Indian,Chinese,Biryani,Fast Food", 958/60/A2A| Opposite BGS School| Hulimavu| Bannerghatta Road| Bangalore,A M Biryani Hotel,300.0,"3.2,3.3",Quick Bites
Finger Food, Ramanashree California Resort| Ananthapura Gate| Doddaballapur Road| Yelahanka Bangalore| Yelahanka| Bangalore,The Whispering Winds - Ramanashree California,1200.0,3.3,Bar
South Indian, 175/1| 13th Cross Road| Cauveri Colony| GM Palya| CV Raman Nagar| Bangalore,Santrupthi Khanavalli,200.0,"3.3,3.2",Quick Bites
South Indian, 102/103| 5th Cross| Malleshwaram| Bangalore,Hotel Vaishali,150.0,3.3,Quick Bites
North Indian, 49| 1st Main Road| Dodanekundi| Marathahalli| Banglore,Gopal Dhaba,400.0,3.3,Dhaba
South Indian, Level-2| Vaishnavi Sapphire Centre| Tumkur Road| Yeshwantpur| Bangalore,Dambal's Veg,250.0,"3.1,3.5",Quick Bites
"North Indian,Chinese,Biryani,Fast Food", 958/60/A2A| Opposite BGS School| Hulimavu| Bannerghatta Road| Bangalore,A M Biryani Hotel,300.0,"3.2,3.3",Quick Bites
Finger Food, Ramanashree California Resort| Ananthapura Gate| Doddaballapur Road| Yelahanka Bangalore| Yelahanka| Bangalore,The Whispering Winds - Ramanashree California,1200.0,3.3,Bar
"North Indian,Chinese,Kebab", HMT Main Road| Near HDFC Bank| Mathikere| Yeshwantpur| Bangalore,Sagar Kabab Corner,300.0,"2.8,3.7",Quick Bites
"Fast Food,Street Food", 24/1| 23rd Cross| 6th Main Road| Opposite Kaveri Grameena Bank| 2nd Stage| Banashankari| Bangalore,Chatar Patar,300.0,"3.2,3.3",Quick Bites
Street Food, 39| S B M Colony| Near-Sita Circle| 1st Stage| Banashankari| Bengaluru,Om Sri Vinayaka Chats,100.0,3.3,Quick Bites
"South Indian,Beverages", 4th T Block East| 4th Block| Jayanagar| Bangalore,Kannada Cafe,300.0,3.3,Quick Bites
"South Indian,Chinese", Kaggalipura| Kanakapura Road| Bangalore,New Malnad Restaurant,400.0,3.3,Quick Bites
"North Indian,Chinese", 53| MSR College Road| New BEL Road| Bangalore,Rabi North Indian Food,250.0,3.3,Quick Bites
"North Indian,Mangalorean,Seafood,Chinese", 66| SC Road| Gandhinagar| Majestic| Bangalore,Rajadhani Delux Bar And Restaurant,600.0,3.3,"Casual Dining,Bar"
"Beverages,Fast Food,Chinese", 5| Opposite Acharaya College| Jalahalli| Bangalore,Cafe Diem,400.0,3.3,Quick Bites
South Indian, 20| 2nd Main Road| 7th Cross| Behind Airtel Office| Phase 1| Off Double Road| Indiranagar| Bangalore,Shree Annapoorneshwari Mess,200.0,3.3,Mess
"Fast Food,Chinese,North Indian", Panchayth Bulding| Hunasemaranahalli Junction| New Airport Road| International Airport| Bangalore,Food Folks,350.0,3.3,Quick Bites
"Chinese,Biryani", 2nd Cross| 2nd Main| Kasturi Nagar| Banaswadi| Bangalore,S K Ruchi,300.0,"3.1,3.5",Quick Bites
"North Indian,Chinese,Fast Food,Momos", 1213| Ground Floor| 9th Cross| Ananthnagar Phase 2| Electronic City| Bangalore,Daana Paani,550.0,"3.1,3.4",Casual Dining
Kerala, Near Christ College| Koramangala 7th Block| Bangalore,Kerala Cafe,400.0,3.3,Quick Bites
North Indian, 95| Opposite Vydehi Hospital| EPIP Area| Whitefield| Bangalore,Swad E Punjab,600.0,3.3,Casual Dining
"North Indian,Chinese,Maharashtrian", 12/12| Cottonpet Main Road| Tank Road| Majestic Area| Majestic| Bangalore,Hotel New Grand,350.0,3.3,Quick Bites
"Mughlai,North Indian", 28| 8th Cross| Vasanth Nagar| Bangalore,Little Paramount Restaurants,400.0,3.3,Quick Bites
South Indian, 17th Cross| 8th Main| Malleshwaram| Bangalore,Shrusti Coffee,100.0,3.3,Quick Bites
"North Indian,Chinese,Street Food,Seafood", 1 & 2| Survey 32| MNV Complex| Near Ideal Carnation Apartments| Geddalahalli| K Narayanpura Cross Road| Hennur| Bangalores,Rejoice,800.0,"3.4,3.2",Casual Dining
"Chinese,North Indian,Momos", 4| Sai Shamik Plaza| 3rd Cross| Opposite M.S. Rammaih 1st Gate| New BEL Road| Bangalore,Wow! Sikkim Momo,200.0,"3.5,3.1",Quick Bites
South Indian, 716| 1st Main Road| Industrial Town| WAP Staff Quarters| Yelahanka New Town| Yelahanka| Bangalore,By/2 Coffee,100.0,3.3,Quick Bites
"South Indian,Chinese", 70/1| Near Metro Station| Magadi Main Road| Magadi Road| Bangalore,Udupi Upachar,250.0,3.3,Quick Bites
"North Indian,Chinese", 251/1009| Near Vijaya Bank Layout| Bilekahalli| 4th Stage| BTM| Bangalore,Desi Wok,500.0,"2.9,3.7",Quick Bites
"Chinese,North Indian,South Indian", 24 Tech Hotel| Prestige Technology Park| Sarjapur-Marathahalli Outer Ring Road| Kadubeesanahalli| Marathahalli| Bangalore,Five Spice Dining,750.0,3.3,Casual Dining
"North Indian,Chinese", 1259| Soorya Plaza| 3rd Block| Opposite Canara Bank| Vidyaranyapura| New BEL Road| Bangalore,Shivas Family Restaurant,550.0,3.3,Casual Dining
"Chinese,North Indian", 168| RAMA Villa| 13th Main Road| Coffee Board Layout| Kempapura| Hebbal| Bangalore,South Spicy bites,400.0,3.3,Quick Bites
"North Indian,Seafood,Chinese", 54| Rashtriya Vidyalaya Road| 2nd Block| Basavanagudi| Bangalore,South Point Pub,800.0,3.3,Bar
"North Indian,Chinese,Kerala,South Indian", 3rd Cross| Chinnamma Layout| Near VV Medicals| Maruthi Nagar| Madivala| BTM| Bangalore,Nouka Restaurant,300.0,3.3,Quick Bites
Biryani, 6th Block| 5th Cross| Eramana Kalyana Mandapam| Koramangala 6th Block| Bangalore,Ambur Biryani Mess,250.0,3.3,Quick Bites
Ice Cream, Opposite HP Fuel Station| Sompura Gate| Sarjapur Road| Bangalore,I-Scream'd,200.0,3.3,Dessert Parlor
"Chinese,North Indian", 1198/ A| 54/1 Uttarahalli Main Road| Channasandra| Rajarajeshwari Nagar| Bangalore,Bambooz,1000.0,3.3,Casual Dining
"Chinese,North Indian", Opposite Cedar Gate| Sobha Forest View Bangalore| 100 Feet Road| Banashankari| Bangalore,Naisargika Restaurant,500.0,"3.4,3.1",Quick Bites
"South Indian,Chinese", 1| 100 Feet Ring Road| 1st Phase| 2nd Stage| BTM| Bangalore,Chettinadu Veg Bite,300.0,"2.9,3.6",Quick Bites
Desserts, HSR Layout| Sector 1| HSR| Bangalore,Homemade Delite,200.0,3.3,
"Chinese,North Indian", 29| 1st Main Road| LBS Nagar| Hal| Post| Thippasandra| Bangalore,Delhi Delight Food Cafe,200.0,"3.3,3.2",Quick Bites
"Chinese,Seafood", 726| Ground Floor| Dodda Banaswadi Main Road| Green Park Layout| Banaswadi| Bangalore,Leung Fast Food,450.0,3.3,Quick Bites
"North Indian,Chinese", Ramchandra Building| Oracle Back Gate| Kariyammana Agrahara Road| Kadubeesanahalli| Marathahalli| Bangalore,Alankar Restaurant,800.0,3.3,Casual Dining
"North Indian,Chinese,Beverages", Behind Shoppers Stop| Outer Ring Road| Doddanekundi| Marathahalli| Bangalore,The Spice Pavillion,600.0,"3.4,3.2",Casual Dining
"Fast Food,Beverages", 619 K| 36th Cross| 2nd Block| Rajajinagar| Bangalore,Karan's Appetite Cafe,250.0,"3.5,3.0",Quick Bites
"Bakery,Desserts,Fast Food,Beverages", Survey 52/1| Opposite Bmsit College| Avalahalli Village| Yelahanka| Bangalore,Bakers Street,150.0,"3.0,3.6",Bakery
"North Indian,Chinese", Hotel Jamayca| 4M-426| 2nd Block| HRBR Layout| Outer Ring Road| Kalyan Nagar| Bangalore,Irie,800.0,3.3,Casual Dining
"North Indian,Chinese,Continental", Vijay Residency| 18| 3rd Main Road| Gandhinagar| Majestic Area| Majestic| Bangalore,Silver Spoon,800.0,3.3,"Casual Dining,Bar"
"Biryani,Fast Food", 30| DC Main Road| Opposite Munichinnappa Garden| Bannerghatta Road| Bangalore,Hotel Khaaja,250.0,"3.2,3.3",Quick Bites
"Cafe,American,European", 752| 1st Floor| 80 Feet Road| Koramangala 4th Block| Bangalore,Café S,600.0,3.3,Café
"North Indian,Chinese,Continental", 9/1| Platform Road| Near Apollo Hospital| Seshadipuram| Bangalore,The Golden Metro,600.0,3.3,Casual Dining
"Finger Food,Chinese,North Indian", Shop 7| Opposite Gopalan Arcade Mall| Nayandahalli| Mysore Road| Bangalore,The Club,1100.0,"2.8,3.8",Casual Dining
"Continental,Italian", Angsana Hotels & Resorts| Main Doddaballapur Road| Addevishwanathapura Village| Rajankunte| Near Yelahanka| Yelahanka| Bangalore,Sundance The Bistro,1000.0,3.3,Casual Dining
"Cafe,Fast Food", 07| C Wing Hill Crest| House Of Hiranandani| Bannerghatta Road| Bangalore,Cafe Conico,300.0,"3.8,2.8",Café
"Cafe,Italian", 2| Purva Riviera Shopping Complex| Marathahalli| Bangalore,Café Delight,400.0,"3.2,3.3",Café
"South Indian,North Indian,Chinese", 8 & 10| Survey 12/1| YN Complex| Dr. Vishnuvardhan Main Road| Uttarahalli| Bangalore,Vedha's,400.0,"3.0,3.6",Quick Bites
"North Indian,South Indian,Chinese", Sri Grand Inn| 99| 2nd Main| Gandhi Nagar| Majestic| Bangalore,Jai Bhawani,600.0,3.3,Casual Dining
"Chinese,North Indian,Mughlai", Near Canara Bank| Begur Road| Begur| Bommanahalli| Bangalore,Chopstick Chopsee Restaurant,400.0,3.3,Quick Bites
"South Indian,Biryani,North Indian,Chinese", 9| Beratana Agrahara| Begur Hobli| Electronic City| Bangalore,Taj Restaurant,300.0,"3.5,3.1",Quick Bites
"North Indian,Chinese", 227| 4th floor| Zeus Alliange| Neeladri Main Road| Phase-I| Electronic City| Bangalore,HOT BOX,200.0,3.3,Quick Bites
"Beverages,Juices", BEML Road| Opposite Bus Depot| 5th Stage| Rajarajeshwari Nagar| Bangalore,Sri Ganesh Fruit Juice Centre,100.0,3.3,Beverage Shop
"South Indian,North Indian,Chinese", 8 & 10| Survey 12/1| YN Complex| Dr. Vishnuvardhan Main Road| Uttarahalli| Bangalore,Vedha's,400.0,"3.0,3.6",Quick Bites
"North Indian,South Indian,Chinese", Sri Grand Inn| 99| 2nd Main| Gandhi Nagar| Majestic| Bangalore,Jai Bhawani,600.0,3.3,Casual Dining
"Chinese,North Indian,Mughlai", Near Canara Bank| Begur Road| Begur| Bommanahalli| Bangalore,Chopstick Chopsee Restaurant,400.0,3.3,Quick Bites
"South Indian,Biryani,North Indian,Chinese", 9| Beratana Agrahara| Begur Hobli| Electronic City| Bangalore,Taj Restaurant,300.0,"3.5,3.1",Quick Bites
"North Indian,Chinese", 227| 4th floor| Zeus Alliange| Neeladri Main Road| Phase-I| Electronic City| Bangalore,HOT BOX,200.0,3.3,Quick Bites
"Beverages,Juices", BEML Road| Opposite Bus Depot| 5th Stage| Rajarajeshwari Nagar| Bangalore,Sri Ganesh Fruit Juice Centre,100.0,3.3,Beverage Shop
"Arabian,Rolls,Kebab", Opposite City Market Bus Shop| City Market| Bangalore,City Kebab Centre,300.0,3.3,Quick Bites
"Biryani,North Indian,Chinese", Shop 1| 1st Main| 1st Cross| Opposite Royal Mart| Whitefield| Bangalore,Biryani Paradise,600.0,"3.7,2.9",Casual Dining
"North Indian,Chinese", 76/1| Pipeline Main Road| Malleshwaram| Bangalore,Golden Leaf Biryani Paradise,400.0,"3.1,3.5",Quick Bites
South Indian, 1007| Ideal Homes| Rajarajeshwari Nagar| Bangalore,Monish Corner,150.0,3.3,Quick Bites
"Chinese,North Indian,Biryani", Shop 14| Hennur Signal| Near Yusuf Masjid| Service Road| Outer Ring Road| HBR Layout| Bangalore,Al Zaiqa,350.0,"3.4,3.2",Quick Bites
"Andhra,Biryani", 37/1| Kadubisanahalli Village| Behind Sunray Hotel| Marathahalli| Bangalore,Hotel Crossroads,650.0,3.3,Casual Dining
"Andhra,Biryani", 4| By the Way Food Court| Opposite Velankanni Tech Park| Phase 1| Electronic City| Bangalore,Kaaram,500.0,"3.2,3.4",Food Court
"Bakery,Desserts", 22| S4| 3rd Floor| Renuka Residency| 7th Main| Hoysalanagar| Near Bharat Petrol Pump| Rammurthy Nagar| Bangalore,Talk of the Town,250.0,3.3,Bakery
"Andhra,Hyderabadi,Biryani", Arya Hub Mall| ITPL Main Road| Whitefield| Bangalore,Rayalaseema Foods,400.0,"3.1,3.5",Quick Bites
"Mexican,Desserts", 2735| Kousthubham| 16th Cross| 27th Main| HSR| Bangalore,Nutty Affair,350.0,"3.1,3.5",Quick Bites
"South Indian,Chinese,North Indian", 1690|3rd Main Road| Nagappa Block| Srirampuram| Rajajinagar| Bangalore,Sri Guru Sagar Fast Food,250.0,3.3,Quick Bites
"Andhra,Chinese,North Indian", 4| Opposite Lumbini Garden| Service Road| Veerannapalya| Outer Ring Road| Nagawara| Bangalore,Bhagini,500.0,"2.8,3.8",Casual Dining
"Andhra,Chinese,Biryani", 03| Service Road| 2nd Block| Kalyan Nagar| Bangalore,Krishna Ganaga Restaurant,500.0,3.3,Quick Bites
North Indian, 19| GNR Plaza| MSR College Road| Mathikhere| New BEL Road| Bangalore,Paratha Club,200.0,3.3,Quick Bites
Paan, 172| Parvathipuram| Vishweshwarapura| Basavanagudi| Bangalore,Hello Paan Wala,200.0,3.3,Paan Shop
Biryani, 6/1| Old Binnamangla| Off 100 Feet Road| Indiranagar| Bangalore,Biryani Bazar,250.0,3.3,Quick Bites
"South Indian,Chinese,North Indian,Juices", 69| 21st Cross Road| Beside BDA Complex| CHBS Layout| Stage 1| Vijay Nagar| Bangalore,Mayur Veg Restaurant,250.0,3.3,Quick Bites
"Fast Food,Rolls", Prashanthi Shopping Centre| Channasandra Main Road| Whitefield| Bangalore,Kolkatta Famous Kati Roll,200.0,3.3,Quick Bites
South Indian, 295/A| 7th Main Road| 7th Block| 3rd Stage| Banashankari| Bangalore,Mane Thindi,200.0,3.3,Quick Bites
Beverages, 433/30/1| 10th Main| 28th A Cross| 4th Block| Near BDA Complex| Jayanagar| Bangalore,The Lassi Point,150.0,3.3,Beverage Shop
South Indian, Opposite Bank of Baroda| Near Kundanhalli Gate| Brookefield| Bangalore,Gowdru Mane,250.0,3.3,Quick Bites
"Chinese,Fast Food,Rolls", 2| House 18/4| ITI Layout| 10th Main Road| 3rd Cross Road| Sector 7| HSR| Bangalore,Dragon Hub,250.0,"3.1,3.4",Quick Bites
"North Indian,Chinese", 169| Mahatyagi Laksmidevi Road| Koramangala 1st Block| Bangalore,The Food Therapy,700.0,3.3,"Casual Dining,Bar"
"North Indian,Chinese,Seafood", 4| 9th Cross| 5th Main| Opposite To Honda Service Center| Jayamahal Extension| Frazer Town| Bangalore,Rich Bowl,450.0,3.3,Quick Bites
"South Indian,Chinese", 130/2| Seethappa Complex| Raghavendra Circle| Rammurthy Nagar| Bangalore,Swadh Pure Veg,200.0,"2.9,3.7",Quick Bites
"Arabian,Biryani,Seafood", 145/1| Ground Floor| M M Road| Sarvagna Nagar| Frazer Town| Bangalore,Oceans Edge,500.0,3.3,Quick Bites
"North Indian,Chinese,South Indian,Continental", 119/2| Behind NH Hospital| Kithiganahalli| Hennagara Main Road| Bommasandra| Bommansadra| Bengaluru,Hotel Ivy Dew Drops,900.0,3.3,Casual Dining
"North Indian,Chinese", Hotel Jamayca| 4M-426| 2nd Block| HRBR Layout| Outer Ring Road| Kalyan Nagar| Bangalore,Irie,800.0,3.3,Casual Dining
"North Indian,Chinese,Continental", Vijay Residency| 18| 3rd Main Road| Gandhinagar| Majestic Area| Majestic| Bangalore,Silver Spoon,800.0,3.3,"Casual Dining,Bar"
